lat,long,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,sale_date,sale_year,sale_month,sale_quarter,sale_tenure,yr_since_last_renovated,price_m2,Dist_from_seattle,Clusters
47.5108,-122.363,6600060150,20150312T000000,392000,4,2.5,2130,4028,2,0,0,3,8,2130,0,2014,0,98146,1830,7817,2015-03-12,2015,03,Q1,1,0,184.03755868544602,11021.83610806918,1
47.5108,-122.363,6600060160,20150209T000000,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,1830,8160,2015-02-09,2015,02,Q1,1,0,178.4037558685446,11021.83610806918,1
47.5108,-122.363,6600060160,20150209T000000,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,1830,8160,2015-02-09,2015,02,Q1,1,0,178.4037558685446,11021.83610806918,1
47.5109,-122.183,423059369,20140604T000000,392500,4,2.5,2150,7303,2,0,0,3,8,2150,0,2005,0,98056,1940,9569,2014-06-04,2014,06,Q2,9,0,182.5581395348837,15733.247462833579,9
47.5109,-122.357,7211401610,20140820T000000,165000,3,1,1120,5000,1,0,0,3,6,1120,0,1917,0,98146,1050,5000,2014-08-20,2014,08,Q3,97,0,147.32142857142858,10934.276758541031,1
47.511,-122.172,428000225,20140620T000000,237000,3,1,1300,8160,1,0,0,4,7,1300,0,1960,0,98056,1290,8970,2014-06-20,2014,06,Q2,54,0,182.30769230769232,16336.11241787643,9
47.511,-122.197,3344500183,20150128T000000,375000,4,1.75,1870,12500,1,0,1,5,6,1030,840,1943,0,98056,2060,14141,2015-01-28,2015,01,Q1,72,0,200.53475935828877,14978.538666757504,9
47.511,-122.251,7130300170,20150326T000000,552000,4,2.75,3160,8429,1,0,3,4,7,1620,1540,1982,0,98178,1760,6780,2015-03-26,2015,03,Q1,33,0,174.68354430379748,12514.173650717505,1
47.511,-122.348,623049232,20140715T000000,115000,2,0.75,550,7980,1,0,0,3,5,550,0,1952,0,98146,1330,7980,2014-07-15,2014,07,Q3,62,0,209.0909090909091,10842.380108440613,1
47.511,-122.359,7211401975,20140905T000000,260000,3,2.5,1440,2500,2,0,0,3,7,1440,0,2006,0,98146,1440,5000,2014-09-05,2014,09,Q3,8,0,180.55555555555554,10946.837150622863,1
47.5112,-122.167,7789000080,20140930T000000,253905,3,1,940,8400,1,0,0,5,7,940,0,1958,0,98056,950,8400,2014-09-30,2014,09,Q3,56,0,270.11170212765956,16605.313740258858,9
47.5112,-122.19,6838700060,20141204T000000,280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,98056,1430,7220,2014-12-04,2014,12,Q4,21,0,195.8041958041958,15331.930573046156,9
47.5112,-122.257,7129300520,20141013T000000,221900,3,1,1180,5650,1,0,0,3,7,1180,0,1955,0,98178,1340,5650,2014-10-13,2014,10,Q4,59,0,188.05084745762713,12273.042084038469,1
47.5112,-122.329,6433000050,20140821T000000,350000,4,1.75,2740,10086,1,0,0,3,7,1440,1300,1972,0,98168,1710,9840,2014-08-21,2014,08,Q3,42,0,127.73722627737226,10787.126403936252,1
47.5112,-122.359,7211402115,20140902T000000,230000,3,1,1120,7500,1,0,0,3,7,1120,0,1965,0,98146,1120,5000,2014-09-02,2014,09,Q3,49,0,205.35714285714286,10924.87308378926,1
47.5113,-122.338,2414600400,20140805T000000,210000,2,2,1190,7570,1,0,0,3,6,1190,0,1939,0,98146,1190,7635,2014-08-05,2014,08,Q3,75,0,176.47058823529412,10768.14513609137,1
47.5114,-122.196,3343903611,20150323T000000,615000,5,3.25,3090,7069,2,0,0,3,9,3090,0,2012,0,98056,2480,8000,2015-03-23,2015,03,Q1,3,0,199.02912621359224,14998.701998601347,9
47.5114,-122.245,8073000585,20140715T000000,840500,4,2.25,2290,12174,1,1,4,3,7,1490,800,1948,0,98178,2290,9379,2014-07-15,2014,07,Q3,66,0,367.0305676855895,12710.122025858276,1
47.5114,-122.318,2788400090,20140807T000000,250000,3,1,1700,7700,1,0,0,3,7,1120,580,1960,0,98168,1700,8800,2014-08-07,2014,08,Q3,54,0,147.05882352941177,10831.950475133863,1
47.5115,-122.194,8029550160,20140516T000000,433000,4,2.5,2280,7568,2,0,0,4,7,2280,0,2001,0,98056,2280,5312,2014-05-16,2014,05,Q2,13,0,189.91228070175438,15095.87506502322,9
47.5115,-122.246,8073000550,20150415T000000,1700000,4,3.75,3190,17186,2,1,4,3,10,3190,0,1999,0,98178,2290,13496,2015-04-15,2015,04,Q2,16,0,532.9153605015674,12660.797358698768,1
47.5115,-122.256,7129300400,20140814T000000,400000,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,98178,1560,6554,2014-08-14,2014,08,Q3,109,0,170.2127659574468,12279.922975240126,1
47.5116,-122.157,2482410130,20140610T000000,335000,3,1.75,2430,9133,1,0,0,4,7,1410,1020,1978,0,98059,1980,9592,2014-06-10,2014,06,Q2,36,0,137.86008230452674,17155.798418857034,9
47.5116,-122.161,2787720300,20150319T000000,410000,3,1.75,1880,8424,1,0,0,4,7,1380,500,1977,0,98059,1970,8523,2015-03-19,2015,03,Q1,38,0,218.08510638297872,16922.422830667583,9
47.5116,-122.163,9477500060,20140813T000000,484000,6,2.5,3300,13501,1,0,0,3,8,2060,1240,1980,0,98059,2060,8745,2014-08-13,2014,08,Q3,34,0,146.66666666666666,16806.534416413535,9
47.5116,-122.379,9357000635,20150323T000000,345000,3,1,1060,5600,1,0,0,4,6,760,300,1943,0,98146,1310,5600,2015-03-23,2015,03,Q1,72,0,325.47169811320754,11226.396121008223,1
47.5117,-122.365,123039376,20140820T000000,535000,4,2.75,2360,15100,1,0,0,3,8,2360,0,2014,0,98146,1440,13346,2014-08-20,2014,08,Q3,0,0,226.6949152542373,10953.23074467972,1
47.5117,-122.379,9357000650,20140527T000000,535000,4,2.5,2340,5600,2,0,0,3,7,2340,0,1921,2013,98146,1310,5600,2014-05-27,2014,05,Q2,93,1,228.63247863247864,11215.753321862248,1
47.5118,-122.188,345700180,20140716T000000,250000,2,1,990,10556,2,0,0,3,7,990,0,1981,0,98056,1350,7295,2014-07-16,2014,07,Q3,33,0,252.5252525252525,15392.559021242754,9
47.5118,-122.189,345700150,20141106T000000,310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,0,98056,1210,7794,2014-11-06,2014,11,Q4,33,0,306.9306930693069,15338.695048974878,9
47.5118,-122.194,8029550180,20150325T000000,450000,4,2.5,2240,4616,2,0,0,3,7,1840,400,2001,0,98056,2260,5200,2015-03-25,2015,03,Q1,14,0,200.89285714285714,15072.104064983641,9
47.5118,-122.259,7129300595,20150506T000000,158000,3,2,1090,6090,1,0,0,3,7,940,150,1940,0,98118,1840,6090,2015-05-06,2015,05,Q2,75,0,144.954128440367,12142.904848153097,1
47.5118,-122.348,623049094,20140516T000000,180000,3,1,1000,18513,1,0,0,3,6,1000,0,1940,0,98146,1280,8113,2014-05-16,2014,05,Q2,74,0,180,10753.679485687975,1
47.5118,-122.377,9357000215,20150127T000000,365000,3,1,1030,4700,1,0,0,3,7,1030,0,1952,0,98146,1030,4700,2015-01-27,2015,01,Q1,63,0,354.36893203883494,11161.885248915014,1
47.5119,-122.255,7129300935,20141105T000000,415000,3,1.75,2380,5650,1,0,2,4,8,1190,1190,1956,0,98118,2350,6554,2014-11-05,2014,11,Q4,58,0,174.36974789915968,12277.644768094815,1
47.5119,-122.321,2788400315,20140922T000000,265000,3,1,1400,9460,1,0,0,3,7,1060,340,1961,0,98168,1570,7700,2014-09-22,2014,09,Q3,53,0,189.28571428571428,10752.048269170822,1
47.5119,-122.329,523049195,20140522T000000,150000,2,1,820,10270,1,0,0,3,7,820,0,1954,0,98168,1670,10086,2014-05-22,2014,05,Q2,60,0,182.9268292682927,10709.275044348125,1
47.5119,-122.337,2414600255,20150403T000000,336750,4,2.25,1720,7803,1,0,0,3,8,1350,370,1955,0,98146,1720,7803,2015-04-03,2015,04,Q2,60,0,195.78488372093022,10700.13622998455,1
47.5119,-122.386,2895600680,20140707T000000,335950,2,1.5,800,5192,1,0,0,5,7,800,0,1951,0,98146,1190,5320,2014-07-07,2014,07,Q3,63,0,419.9375,11360.265027155858,1
47.5119,-122.386,2895600680,20140707T000000,335950,2,1.5,800,5192,1,0,0,5,7,800,0,1951,0,98146,1190,5320,2014-07-07,2014,07,Q3,63,0,419.9375,11360.265027155858,1
47.5119,-122.386,2895600350,20141103T000000,375000,3,1,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,1260,5320,2014-11-03,2014,11,Q4,70,0,210.67415730337078,11360.265027155858,1
47.5119,-122.386,2895600350,20141103T000000,375000,3,1,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,1260,5320,2014-11-03,2014,11,Q4,70,0,210.67415730337078,11360.265027155858,1
47.512,-122.16,2787720170,20140929T000000,395000,4,2.5,2130,11733,1,0,0,5,7,1330,800,1969,0,98059,1800,9131,2014-09-29,2014,09,Q3,45,0,185.44600938967136,16952.421112619937,9
47.512,-122.174,3449820380,20150402T000000,564450,3,2.5,2710,6174,2,0,0,3,9,2710,0,1998,0,98056,2730,7266,2015-04-02,2015,04,Q2,17,0,208.28413284132841,16149.713604849092,9
47.512,-122.249,7130300785,20140616T000000,418000,4,3,2360,6250,1,0,2,3,7,1460,900,1960,0,98118,2500,6250,2014-06-16,2014,06,Q2,54,0,177.11864406779662,12495.367408130804,1
47.512,-122.376,7454001405,20150403T000000,387500,4,1,1370,7140,2,0,0,3,6,1370,0,1942,0,98146,1090,6300,2015-04-03,2015,04,Q2,73,0,282.84671532846716,11119.565694769892,1
47.5121,-122.168,7788400180,20140812T000000,261000,3,1,1660,11200,1,0,0,3,7,1660,0,1957,0,98056,1380,10875,2014-08-12,2014,08,Q3,57,0,157.2289156626506,16483.08105292478,9
47.5121,-122.375,7454001210,20140603T000000,239000,3,1,1040,6860,2,0,0,3,6,1040,0,1942,0,98146,1030,6512,2014-06-03,2014,06,Q2,72,0,229.80769230769232,11088.358113642034,1
47.5122,-122.181,9202500150,20141104T000000,355000,4,1.75,2160,7417,1,0,0,4,7,1360,800,1983,0,98056,1880,8022,2014-11-04,2014,11,Q4,31,0,164.35185185185185,15744.242686249509,9
47.5122,-122.186,3343900120,20150126T000000,380000,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,1924,0,98056,1410,7465,2015-01-26,2015,01,Q1,91,0,168.141592920354,15470.05340223451,9
47.5122,-122.357,7211400850,20140811T000000,229000,3,1.5,1200,5000,1,0,0,3,6,1200,0,1979,0,98146,1440,2500,2014-08-11,2014,08,Q3,35,0,190.83333333333334,10791.217428749804,1
47.5122,-122.358,7211400615,20140515T000000,217450,3,1,1040,5000,1,0,0,3,7,1040,0,1959,0,98146,1440,5000,2014-05-15,2014,05,Q2,55,0,209.08653846153845,10802.889690209116,1
47.5122,-122.374,7454001120,20141212T000000,285950,2,1,710,7120,1,0,0,5,6,710,0,1942,0,98146,1100,7020,2014-12-12,2014,12,Q4,72,0,402.7464788732394,11057.584081936455,1
47.5122,-122.383,254000735,20140806T000000,329000,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,1140,5280,2014-08-06,2014,08,Q3,103,0,288.5964912280702,11254.852446507537,1
47.5122,-122.385,254000445,20150129T000000,480000,6,3.75,2940,5054,2,0,0,3,7,2940,0,1942,2003,98146,1530,5320,2015-01-29,2015,01,Q1,73,12,163.26530612244898,11303.71487599288,1
47.5123,-122.151,8079010230,20140603T000000,475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,2350,7225,2014-06-03,2014,06,Q2,25,0,182.69230769230768,17461.97028603569,9
47.5123,-122.151,8079010230,20140603T000000,475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,2350,7225,2014-06-03,2014,06,Q2,25,0,182.69230769230768,17461.97028603569,9
47.5123,-122.151,8079010220,20141117T000000,440000,4,2.5,2350,7203,2,0,0,3,8,2350,0,1989,0,98059,2260,7274,2014-11-17,2014,11,Q4,25,0,187.2340425531915,17461.97028603569,9
47.5123,-122.151,8079010220,20141117T000000,440000,4,2.5,2350,7203,2,0,0,3,8,2350,0,1989,0,98059,2260,7274,2014-11-17,2014,11,Q4,25,0,187.2340425531915,17461.97028603569,9
47.5123,-122.19,345700040,20140729T000000,315000,2,1,1010,7338,2,0,0,4,7,1010,0,1981,0,98056,1220,7719,2014-07-29,2014,07,Q3,33,0,311.8811881188119,15246.023569403587,9
47.5123,-122.316,133000271,20141201T000000,355000,5,2.5,2540,5100,2,0,0,3,7,2540,0,2014,0,98168,1400,9440,2014-12-01,2014,12,Q4,0,0,139.76377952755905,10751.567878149343,1
47.5123,-122.358,7211400576,20150211T000000,287450,3,2.5,1440,2500,2,0,0,3,7,1440,0,2008,0,98146,1440,5000,2015-02-11,2015,02,Q1,7,0,199.61805555555554,10791.898835458856,1
47.5123,-122.373,7454001200,20140604T000000,390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,1280,7392,2014-06-04,2014,06,Q2,72,0,312,11027.247226484524,1
47.5124,-121.866,7462900015,20150108T000000,387000,3,2.25,1760,45133,2,0,0,3,7,1760,0,1984,0,98065,1910,51773,2015-01-08,2015,01,Q1,31,0,219.88636363636363,36815.90081532018,12
47.5124,-122.165,7788400065,20150315T000000,317000,3,1,1270,8925,1,0,0,5,7,1270,0,1955,0,98056,1270,8996,2015-03-15,2015,03,Q1,60,0,249.60629921259843,16633.994794607268,9
47.5124,-122.372,7454001060,20150408T000000,295000,2,1,670,7952,1,0,0,4,6,670,0,1942,0,98146,1080,9525,2015-04-08,2015,04,Q2,73,0,440.2985074626866,10997.351162287541,1
47.5124,-122.374,7454001125,20141117T000000,400000,4,3,2240,7035,2,0,0,3,7,2240,0,1942,1993,98146,1060,6300,2014-11-17,2014,11,Q4,72,21,178.57142857142858,11036.10900508011,1
47.5125,-122.192,8029550020,20140701T000000,431000,4,2.5,2300,6087,2,0,0,3,7,2300,0,2001,0,98056,1770,5907,2014-07-01,2014,07,Q3,13,0,187.3913043478261,15123.250475777995,9
47.5126,-122.149,6061400160,20140918T000000,330000,4,2.25,1790,9920,1,0,0,4,7,1170,620,1969,0,98059,1990,9648,2014-09-18,2014,09,Q3,45,0,184.35754189944134,17560.989833349184,9
47.5127,-122.169,3448900420,20140922T000000,620000,4,2.5,2500,8282,2,0,0,3,9,2500,0,2013,0,98056,2500,8046,2014-09-22,2014,09,Q3,1,0,248,16382.531923570801,9
47.5127,-122.321,5300200085,20140702T000000,262000,5,1,1870,7800,1,0,0,3,7,1580,290,1962,0,98168,1740,7808,2014-07-02,2014,07,Q3,52,0,140.10695187165774,10663.432818246625,1
47.5128,-122.189,345700340,20140610T000000,306888,2,1.5,1010,7719,2,0,0,3,7,1010,0,1981,0,98056,1210,7719,2014-06-10,2014,06,Q2,33,0,303.84950495049503,15261.097953818102,9
47.5128,-122.358,7211400535,20150323T000000,275500,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,1440,2500,2015-03-23,2015,03,Q1,58,0,213.56589147286823,10736.948922448251,1
47.5128,-122.372,7454001075,20140618T000000,240000,2,1,670,10920,1,0,0,3,6,670,0,1942,0,98146,900,7425,2014-06-18,2014,06,Q2,72,0,358.2089552238806,10954.258791521628,1
47.5128,-122.374,7454001280,20140611T000000,220000,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,98146,740,6300,2014-06-11,2014,06,Q2,72,0,209.52380952380952,10993.168266910925,1
47.513,-122.185,192000120,20140520T000000,320000,3,1.75,1480,7225,1,0,0,4,7,1480,0,1965,0,98056,1430,7201,2014-05-20,2014,05,Q2,49,0,216.21621621621622,15463.440346705245,9
47.513,-122.333,6620400205,20140806T000000,200000,2,1,1000,6227,1,0,0,3,6,1000,0,1949,0,98168,1240,6250,2014-08-06,2014,08,Q3,65,0,200,10578.051384627362,1
47.513,-122.354,7973202712,20150324T000000,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,98146,780,5300,2015-03-24,2015,03,Q1,74,0,166.66666666666666,10670.99462556978,1
47.513,-122.358,7211400525,20140530T000000,249950,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,1440,2500,2014-05-30,2014,05,Q2,57,0,193.75968992248062,10714.971008951305,1
47.5131,-122.256,7129301001,20141209T000000,675000,4,2.75,2670,6780,2,0,3,5,8,1630,1040,1908,0,98118,2400,5989,2014-12-09,2014,12,Q4,106,0,252.80898876404495,12124.354785555892,1
47.5131,-122.313,133000135,20141120T000000,290000,4,1.75,1990,18900,2,0,0,4,7,1870,120,1929,0,98168,1710,12400,2014-11-20,2014,11,Q4,85,0,145.7286432160804,10696.07975988087,1
47.5131,-122.357,7211400760,20140528T000000,277000,4,1,1450,6250,1,0,0,3,6,990,460,1964,0,98146,1440,4000,2014-05-28,2014,05,Q2,50,0,191.0344827586207,10692.202463654006,1
47.5132,-122.157,1094000030,20141215T000000,429950,4,2.25,1740,10875,1,0,0,3,8,1740,0,1967,0,98059,1680,10701,2014-12-15,2014,12,Q4,47,0,247.0977011494253,17044.778386097572,9
47.5132,-122.389,254000020,20140605T000000,453500,4,1.75,2000,6032,1,0,2,3,7,1300,700,1959,0,98146,1930,6032,2014-06-05,2014,06,Q2,55,0,226.75,11302.715649739377,1
47.5133,-122.031,8163300320,20140614T000000,850000,5,2.75,2920,11880,1,0,0,5,8,1660,1260,1968,0,98027,3910,14491,2014-06-14,2014,06,Q2,46,0,291.09589041095893,25164.104034556065,13
47.5133,-122.196,3343903640,20150313T000000,249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,2320,9420,2015-03-13,2015,03,Q1,98,0,177.85714285714286,14847.638189480107,9
47.5133,-122.196,3343903640,20150313T000000,249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,2320,9420,2015-03-13,2015,03,Q1,98,0,177.85714285714286,14847.638189480107,9
47.5133,-122.196,3343903647,20141028T000000,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,98056,2030,9420,2014-10-28,2014,10,Q4,62,0,188.06034482758622,14847.638189480107,9
47.5133,-122.196,3343903647,20141028T000000,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,98056,2030,9420,2014-10-28,2014,10,Q4,62,0,188.06034482758622,14847.638189480107,9
47.5133,-122.356,7211400990,20150303T000000,256000,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,98146,1220,5000,2015-03-03,2015,03,Q1,100,70,297.6744186046512,10658.914210843102,1
47.5133,-122.372,7454001090,20150309T000000,307000,3,1,770,6552,1,0,0,3,6,670,100,1942,0,98146,920,7200,2015-03-09,2015,03,Q1,73,0,398.7012987012987,10900.409553797832,1
47.5134,-122.335,2414600195,20140721T000000,210000,3,1,1520,8600,1,0,0,3,6,1040,480,1951,0,98168,1320,8600,2014-07-21,2014,07,Q3,63,0,138.1578947368421,10532.278453515512,1
47.5134,-122.342,2895810200,20141002T000000,265000,3,2.5,1400,3368,2,0,0,3,7,1400,0,2013,0,98146,1400,4316,2014-10-02,2014,10,Q4,1,0,189.28571428571428,10544.771167532388,1
47.5135,-122.169,3448900290,20140828T000000,636230,4,2.5,2840,6284,2,0,0,3,9,2840,0,2013,0,98056,2790,7168,2014-08-28,2014,08,Q3,1,0,224.02464788732394,16324.923042153756,9
47.5135,-122.193,3343902281,20150505T000000,310000,2,1,1020,8102,1,0,0,3,7,1020,0,1956,0,98056,1770,7291,2015-05-05,2015,05,Q2,59,0,303.921568627451,14991.516983706217,9
47.5135,-122.2,2296500131,20141216T000000,739000,5,4,4660,9900,2,0,2,4,9,2600,2060,1979,0,98056,3380,9900,2014-12-16,2014,12,Q4,35,0,158.58369098712447,14621.587087395073,9
47.5135,-122.257,7129302235,20150122T000000,325000,3,1.75,2080,6554,1,0,0,3,7,1040,1040,1950,0,98118,1230,5650,2015-01-22,2015,01,Q1,65,0,156.25,12048.77339017658,1
47.5135,-122.262,7129800036,20150114T000000,109000,2,0.5,580,6900,1,0,0,3,5,580,0,1941,0,98118,1570,5040,2015-01-14,2015,01,Q1,74,0,187.93103448275863,11870.26229301222,1
47.5135,-122.38,1909600115,20140827T000000,420000,3,2,2330,6346,1.5,0,0,3,6,1600,730,1934,2014,98146,1380,8400,2014-08-27,2014,08,Q3,80,0,180.25751072961373,11047.017043257889,1
47.5136,-122.313,133000127,20140623T000000,265000,3,1,1620,9450,1.5,0,0,3,7,1620,0,1928,0,98168,2070,11970,2014-06-23,2014,06,Q2,86,0,163.58024691358025,10641.10093709109,1
47.5136,-122.316,133000070,20140916T000000,179900,2,1,680,6400,1,0,0,3,6,680,0,1943,0,98168,1240,7800,2014-09-16,2014,09,Q3,71,0,264.55882352941177,10608.171353859105,1
47.5136,-122.349,5269200050,20150305T000000,175000,2,1,700,8174,1,0,0,3,5,700,0,1941,0,98146,1250,8046,2015-03-05,2015,03,Q1,74,0,250,10561.251187043312,1
47.5137,-122.167,3448900210,20141014T000000,610685,4,2.5,2520,6023,2,0,0,3,9,2520,0,2014,0,98056,2520,6023,2014-10-14,2014,10,Q4,0,0,242.33531746031747,16425.825423836584,9
47.5137,-122.169,3448900320,20140723T000000,610360,4,2.5,2610,5562,2,0,0,3,9,2610,0,2013,0,98056,2720,7400,2014-07-23,2014,07,Q3,1,0,233.8544061302682,16310.565004353448,9
47.5137,-122.189,6669080010,20140922T000000,413900,4,2.25,1770,5236,2,0,0,3,7,1770,0,2007,0,98056,2470,5064,2014-09-22,2014,09,Q3,7,0,233.8418079096045,15191.619122407335,9
47.5137,-122.252,7129301578,20140521T000000,495000,3,3.5,2380,6250,2,0,3,3,8,1670,710,1997,0,98118,2540,4010,2014-05-21,2014,05,Q2,17,0,207.98319327731093,12217.06847571928,1
47.5137,-122.333,6620400631,20140709T000000,284000,4,1.75,1880,8800,1,0,0,3,7,1130,750,1960,0,98168,1340,8733,2014-07-09,2014,07,Q3,54,0,151.06382978723406,10500.137020078095,1
47.5137,-122.37,123039633,20140909T000000,359950,3,1.75,1570,6975,1,0,0,3,7,1040,530,1979,0,98126,1280,7813,2014-09-09,2014,09,Q3,35,0,229.2675159235669,10820.032282639891,1
47.5138,-122.364,123039336,20141208T000000,244900,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,1180,8244,2014-12-08,2014,12,Q4,75,0,395,10709.057396262493,1
47.5138,-122.364,123039336,20141208T000000,244900,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,1180,8244,2014-12-08,2014,12,Q4,75,0,395,10709.057396262493,1
47.5138,-122.364,123039336,20140611T000000,148000,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,1180,8244,2014-06-11,2014,06,Q2,75,0,238.70967741935485,10709.057396262493,1
47.5138,-122.364,123039336,20140611T000000,148000,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,1180,8244,2014-06-11,2014,06,Q2,75,0,238.70967741935485,10709.057396262493,1
47.5139,-122.189,6669080020,20141226T000000,449400,4,3,2490,5064,2,0,0,3,7,2490,0,2007,0,98056,2470,5064,2014-12-26,2014,12,Q4,7,0,180.48192771084337,15176.226005186687,9
47.514,-122.189,3655400060,20140808T000000,445000,3,2.5,2470,4565,2,0,0,3,7,2470,0,2005,0,98056,2470,5064,2014-08-08,2014,08,Q3,9,0,180.16194331983806,15168.535843023647,9
47.514,-122.316,7258200055,20150206T000000,262000,4,2.5,1560,7800,2,0,0,3,7,1560,0,1997,0,98168,1160,7800,2015-02-06,2015,02,Q1,18,0,167.94871794871796,10564.056582504938,1
47.514,-122.359,123039604,20140701T000000,102500,2,1,820,4320,1,0,0,3,5,820,0,1937,0,98106,780,7424,2014-07-01,2014,07,Q3,77,0,125,10617.507290457765,1
47.5142,-122.021,323069158,20140626T000000,620000,3,2,2460,41343,1,0,0,4,8,2460,0,1988,0,98027,2500,53885,2014-06-26,2014,06,Q2,26,0,252.03252032520325,25807.208183168314,13
47.5142,-122.163,49500090,20141205T000000,372000,4,1.5,1780,7914,1.5,0,0,4,7,1780,0,1962,0,98059,1350,8069,2014-12-05,2014,12,Q4,52,0,208.98876404494382,16622.94690806149,9
47.5142,-122.389,2594200375,20150330T000000,427500,3,1.75,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,1640,7200,2015-03-30,2015,03,Q1,73,0,344.758064516129,11198.821831337109,1
47.5144,-122.379,37000335,20140814T000000,446450,3,1.5,1480,7749,1,0,0,5,7,1480,0,1960,0,98126,1140,5320,2014-08-14,2014,08,Q3,54,0,301.6554054054054,10928.766147517688,1
47.5144,-122.393,2346800461,20140613T000000,1120000,5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,0,98136,2460,9000,2014-06-13,2014,06,Q2,60,0,440.9448818897638,11290.23771581744,1
47.5145,-121.853,3624079067,20140508T000000,330000,2,2,1550,435600,1.5,0,0,2,7,1550,0,1972,0,98065,1600,217800,2014-05-08,2014,05,Q2,42,0,212.90322580645162,37685.873579175335,12
47.5145,-122.39,2594200350,20150304T000000,445000,2,1,910,7200,1,0,1,4,7,830,80,1936,0,98136,1700,7200,2015-03-04,2015,03,Q1,79,0,489.010989010989,11195.101243698771,1
47.5146,-122.188,6669250100,20140729T000000,512000,4,2.5,2600,4506,2,0,0,3,9,2600,0,2005,0,98056,2470,6041,2014-07-29,2014,07,Q3,9,0,196.92307692307693,15177.113246127605,9
47.5146,-122.386,3123800080,20141112T000000,365000,2,1.5,1160,8060,1,0,0,4,7,1160,0,1950,0,98136,1500,8060,2014-11-12,2014,11,Q4,64,0,314.6551724137931,11077.6179442399,1
47.5147,-122.177,3449820430,20141006T000000,553000,3,2.75,3160,9072,2,0,0,3,9,3160,0,2005,0,98056,3160,9072,2014-10-06,2014,10,Q4,9,0,175,15781.80475918253,9
47.5147,-122.19,6669080120,20141215T000000,405000,4,2.5,1980,5020,2,0,0,3,7,1980,0,2007,0,98056,1980,5064,2014-12-15,2014,12,Q4,7,0,204.54545454545453,15060.345142147196,9
